,id,name,level,joined_time,num_message,reaction_score,point
435,1705056,trananhvmr2606,Senior Member,1607581217,"1,208",529,113
436,1691354,Tôi_là_ai?,Member,1605361741,280,135,43
437,1091483,bakien2012,Junior Member,1345028772,47,23,8
438,1712858,anhkysu,Junior Member,1611030888,66,7,8
439,33182,Xuandaigia,Member,1191932776,"2,343",166,63
440,1848197,Han Kien,Junior Member,1670228577,4,0,1
441,1922778,shinaruto,Junior Member,1693538453,1,0,1
442,1576657,faithfulhappy,Senior Member,1478161269,45,10,8
443,1447535,cachuabi888,Junior Member,1412140271,129,10,18
444,1433882,NguoiToLaiF1,Senior Member,1408086915,434,91,48
445,1058774,vitcoihg,Junior Member,1340159550,129,4,18
446,1565685,Civil Engineer_NTT,Member,1473213465,234,194,43
447,1091323,ngoanqua,Senior Member,1345016934,738,"1,520",93
448,393036,C_I_A,Senior Member,1267806594,281,182,43
449,1828718,Nắng chiều Cali,Senior Member,1661678312,"1,779",767,113
450,1690070,Còn Chạn Thì Còn Mình,Junior Member,1603091271,45,8,8
451,1154357,mrmeo1902,Đã tốn tiền,1353038797,"2,176",981,113
452,1425208,Huldman,Junior Member,1403939436,733,49,28
453,1819065,nguoikhiemton95,Senior Member,1657771281,76,20,8
454,1734205,anhsayno,Senior Member,1620796478,93,39,18
455,1747204,mnsd1809,Junior Member,1625236903,5,0,1
456,1924913,lumin2608,Junior Member,1694441295,2,0,1
457,71823,soki,Junior Member,1210256338,103,6,18
458,1714908,Gấuiii,Senior Member,1612157184,82,3,8
459,838921,vicent912002,Senior Member,1312181949,310,92,28
460,268840,parapon,Senior Member,1254033375,20,1,3
461,1799392,tng999,Senior Member,1648891632,62,10,8
462,1446561,nhoxgabmt999,Senior Member,1411836393,971,335,63
463,1924878,Lenovo sửa LCD hư main,Junior Member,1694430354,8,-1,1
464,19279,BCBT,Senior Member,1185273965,"1,100",102,63
465,1204097,xinhku,Senior Member,1360227038,274,180,43
466,2701,binhmap,Đã tốn tiền,1160833479,"9,691","4,359",113
467,773608,haconghoan1,Đã tốn tiền,1307108137,"3,585","1,569",113
468,1645253,nguoiyeutulanh,Senior Member,1516005007,398,202,43
469,1178425,[K]ing.F145,Senior Member,1356856392,610,7,18
470,1439640,CC Lemon,Senior Member,1409743916,75,2,8
471,1143993,negative93,Senior Member,1351834335,131,11,18
472,1775316,hieulth00,Senior Member,1636112142,67,8,8
473,1044206,minhtam2795,Senior Member,1337995066,601,201,43
474,1932199,Kyll4ever,Senior Member,1696736368,"3,213","1,768",113
475,989300,ASUS K53SV,Senior Member,1328665311,"1,296",132,63
476,1062147,Game0ver010,Senior Member,1340694925,936,575,93
477,1306784,Ace_Spade,Senior Member,1375294477,171,33,28
478,1365233,Rei_Mizuna,Senior Member,1384483617,914,463,63
479,1762577,vvuivedxd,Senior Member,1630827808,951,"1,163",93
480,1982144,albertnguyen07,Senior Member,1711596832,66,6,8
481,1860881,tsukiazuma,Senior Member,1675413291,173,14,18
482,2016332,tthhkk,Senior Member,1720241004,27,0,1
483,1593285,clgtdkmvkl111,Senior Member,1487088321,155,34,28
484,1689425,Tinh Thần Nhật Bản,Senior Member,1603088969,315,113,43
485,2031770,vozertretuoi,Senior Member,1724058645,72,5,8
486,1729542,Seven_okito,Senior Member,1618825950,278,137,43
487,1704688,Cáo thật thà,Senior Member,1607406331,"1,539","1,756",113
488,821440,dunghon,Senior Member,1310870830,275,46,28
489,1762309,Naulels,Senior Member,1630718599,337,184,43
490,1322761,hoanggia001,Senior Member,1377853364,350,17,18
491,1972127,DravenD,Senior Member,1708916249,172,56,28
492,1998870,9k99991,Senior Member,1716025297,443,72,28
493,1441253,thanphongdaihiep,Senior Member,1410269871,923,509,93
494,1612541,.Kurt Cobain.,Senior Member,1496394518,"1,747",735,113
495,1196446,Calvin Candie,Senior Member,1359298411,448,104,43
496,290048,fancy90,Senior Member,1256515012,641,6,18
497,1717114,khongphaivozerr,Senior Member,1613491246,301,14,18
498,1862832,HypArsenal,Senior Member,1676048363,445,197,43
499,1514177,vietanglcs,Senior Member,1460559212,53,7,8
500,909205,Qwerty in the tear,Senior Member,1318006852,680,"1,775",93
501,1745697,Cục cứt cute,Senior Member,1624625355,80,5,8
502,971578,mrkenko0l,Senior Member,1323954530,"5,348",345,83
503,29367,Thelastchicken,Đã tốn tiền,1190383141,93,24,8
504,556633,sieudahinh,Đã tốn tiền,1288376724,386,25,28
505,941881,doanh baby,Senior Member,1320775346,594,56,28
506,1990767,manaSimple,Senior Member,1713943778,312,4,18
507,1935476,Mike toda Le,Senior Member,1697696355,80,39,18
508,1730341,heybro,Senior Member,1619193557,61,14,8
509,1995759,DungĐT,Junior Member,1715275182,4,0,1
510,1448958,khoi2014,Senior Member,1412618056,"1,055",460,83
511,1950877,nntn6353,Senior Member,1702279528,107,17,18
512,1844022,nhocpeter1999,Senior Member,1668395678,147,102,43
513,1630609,gakho209,Senior Member,1506248704,"1,239",530,113
514,1794673,dcangan,Junior Member,1646527601,68,2,8
515,1538066,Cong_Go_De_Su,Senior Member,1460882434,"2,587",732,113
516,197060,maomdoi899,Senior Member,1246185669,113,41,28
517,1977186,maltesesilky,Junior Member,1710292768,167,0,16
518,1871537,Ba Bẩn Bựa,Senior Member,1679129204,134,-50,18
519,1611161,motcukhoai96,Junior Member,1495697838,604,12,18
520,1676806,anhquannguyen203,Junior Member,1594512937,31,1,8
521,36156,vuongvuhoang,Đã tốn tiền,1192990549,"1,190",956,113
522,1848588,Phong Ngựa,Junior Member,1670385177,81,12,8
523,2002142,akiragosho123,Junior Member,1716888530,1,0,1
524,2002799,jajamma,Junior Member,1717060745,3,0,1
525,2004763,kubian47,Junior Member,1717516093,7,0,1
526,1811126,bevisoff,Junior Member,1654327982,373,29,28
527,2008080,Tranien77,Junior Member,1718235658,745,0,16
528,1291129,voledung89,Junior Member,1373278663,479,5,18
529,2018434,GinMelkior95,Junior Member,1720769280,2,1,1
530,1112784,mrlonely_hd,Junior Member,1347817910,49,0,6
531,104799,aquarius1290,Đã tốn tiền,1221908967,"3,737",55,48
532,1900349,Đuôi Chuột Ngoáy Lọ Mỡ,Senior Member,1687256618,632,259,63
533,1098431,banggautruc,Senior Member,1345906577,"1,324",717,113
534,929518,trungjojo,Đã tốn tiền,1319636232,82,2,8
535,1735508,onggiaolang,Junior Member,1621224738,98,18,8
536,1866374,Runinto,Junior Member,1677290644,11,4,3
537,1082182,linhpv1234,Đã tốn tiền,1343900118,9,0,1
538,1293837,burn_joss_stick,Đã tốn tiền,1374153935,200,10,18
539,1491122,bangtc,Junior Member,1426850767,47,1,8
540,2005777,racervn,Senior Member,1717745288,382,208,43
541,1174334,duy289,Member,1356190832,"14,689","4,503",113
542,1738797,HoaiiST,Junior Member,1622019318,6,0,1
543,1908953,vtphng,Junior Member,1689189497,30,0,6
544,1138125,khoacng,Đã tốn tiền,1351083885,52,7,8
545,2014414,Huankhubg2,Junior Member,1719750969,23,3,3
546,60852,n8600,Senior Member,1206240816,"1,717",460,83
547,831271,linh062,Senior Member,1311604371,330,37,28
548,1518721,maphongba_9x,Senior Member,1460587808,98,18,18
549,1929544,Cryolite 0,Senior Member,1695918152,339,181,43
550,653011,NeoHien,Senior Member,1298565762,"4,728","2,198",113
551,1929562,Cryolite E,Senior Member,1695919898,215,81,28
552,1732370,0388xx8888,Senior Member,1620106097,"4,137","1,372",113
553,1680823,Neyen24,Senior Member,1597816055,211,84,28
554,1032626,azbinhaz,Member,1336368814,833,149,43
555,866548,ancoi_as,Senior Member,1314380480,"2,061","1,547",113
556,1673070,HAcute1,Senior Member,1583936416,25,1,3
557,1774610,khoaoscar,Senior Member,1635833071,901,12,18
558,1788772,Lizardon,Senior Member,1643081140,171,7,18
559,1828862,minhtoandut96,Senior Member,1661744969,158,88,28
560,470760,vozNews,Junior Member,1278672360,424,23,18
561,498104,Shitochi,Senior Member,1281684235,18,2,3
562,1015827,thickthick,Senior Member,1333588574,163,9,18
563,906724,thanlantrang,Senior Member,1317818656,138,77,28
564,1913885,lethanhhcmsg,Senior Member,1690594627,744,195,43
565,1840311,Hiếu Trần 91,Member,1666757120,633,100,43
566,1226209,ThaygiaoTuan,Senior Member,1363664651,"2,353","3,734",113
567,1271360,Anhlucky9x,Senior Member,1370416372,"1,470",414,83
568,2001039,Như ÝB,Junior Member,1716546829,77,0,6
569,601201,devilbat4202,Đã tốn tiền,1294198941,895,"14,552",93
570,2060449,Nhattan9912,Junior Member,1731077780,1,0,1
571,220504,linhlinh89,Đã tốn tiền,1248749321,463,33,28
572,1844076,jeremienguyen,Senior Member,1668413210,"1,772",348,83
573,2022119,begoodman,Senior Member,1721702634,648,50,28
574,2018152,KAKAX5,Junior Member,1720694372,2,0,1
575,1056435,killpage,Senior Member,1339765197,323,10,18
576,1639021,gstd,Senior Member,1512309536,669,347,63
577,1807008,kjangg,Senior Member,1652057380,"1,399",260,83
578,1483764,Thanhniennguyhiem,Đã tốn tiền,1424688018,93,25,18
579,1037240,shichibukai113,Senior Member,1337048297,24,5,3
580,1071468,Caberman,Đã tốn tiền,1342598051,"1,096",121,63
581,1449172,bibandviyeuvitcon,Senior Member,1412700071,423,142,43
582,1711899,dxt2812,Senior Member,1610588389,"1,757",693,113
583,516536,khabt12,Senior Member,1283573465,"1,207",365,83
584,1345589,betong_ximang,Đã tốn tiền,1381924357,"3,801","3,227",113
585,1849317,guenhiep,Senior Member,1670755109,206,10,18
586,1251700,tunganhhn92,Senior Member,1367292209,17,0,1
587,1429378,helios26,Đã tốn tiền,1404452853,428,67,28
588,1677076,ba.cham,Senior Member,1594513692,41,19,8
589,1792424,Ruanhanhnhen8,Senior Member,1645429008,238,109,43
590,1352782,vienngocden5,Senior Member,1382976908,"2,246","6,704",113
591,1696010,nhndzhn10x,Senior Member,1605457993,526,653,93
592,1224295,luc0tieu0phung,Senior Member,1363354342,174,3,18
593,1483550,sjro4u,Senior Member,1424592766,380,165,43
594,999826,quannguyen2811,Đã tốn tiền,1330345999,"1,100",437,83
595,404088,giangtranbang,Senior Member,1269756626,"2,938",336,83
596,13864,hoangnguyen,Junior Member,1180844786,65,4,8
597,1262221,DuyBeng,Junior Member,1368868144,29,1,3
598,1673067,20cm30phutluong40tr,Senior Member,1583936415,356,177,43
599,714370,tvh12andq,Đã tốn tiền,1302236813,365,90,43
600,1030451,fantasticruler,Senior Member,1335964979,501,93,28
601,1485230,danhdaydn,Senior Member,1425129818,"1,657",657,113
602,1288763,minau,Member,1372829596,663,384,63
603,1711538,neway251,Junior Member,1610442667,200,56,28
604,1006729,Chup,Senior Member,1331709895,493,65,28
605,1113310,Buidoi91,Junior Member,1347893408,18,1,3
606,74579,lovingu89,Senior Member,1211193560,"3,150","-4,159",113
607,1062708,leo9xngt,Senior Member,1340774958,42,5,8
608,1702231,_3cachy,Member,1606448753,722,678,93
609,1690702,Bicoolboy12,Senior Member,1605357458,537,56,28
610,574441,HVTohyeah,Junior Member,1290947603,32,3,8
611,1719754,duclee0310,Senior Member,1614431992,192,11,18
612,1443339,UserName_TTRRTT,Junior Member,1410915536,204,8,18
613,1705761,namndt,Senior Member,1607932396,183,31,28
614,1673744,Hạ Linh,Junior Member,1583938993,68,38,18
615,1680897,Devver,Senior Member,1597816144,239,61,28
616,1722133,Ngoc Tran 1995,Junior Member,1615304981,55,3,8
617,1463409,minizoo6,Junior Member,1418453917,116,45,28
618,1725815,trumcanlunduttri,Junior Member,1617024487,118,-3,18
619,378336,web08,Senior Member,1266193711,654,16,18
620,1518086,meochemo,Member,1460572798,"1,041",380,83
621,1725675,Koohoon,Junior Member,1616976310,4,0,1
622,1721034,matadu,Junior Member,1614844861,30,4,8
623,1423658,casikhoimy,Đã tốn tiền,1403884647,167,24,18
624,1205700,nhat le trung,Junior Member,1360650334,35,2,8
625,835165,huakt9x,Member,1311873290,"3,014",652,113
626,1719291,Hawalcott95,Junior Member,1614245809,28,1,3
627,1056865,Missile,Senior Member,1339842869,"4,805","1,324",113
628,1701733,Master Licking,Junior Member,1606295554,37,20,8
629,1728582,kingofwolf,Junior Member,1618331685,1,0,1
630,1483105,cowmtaasm,Junior Member,1424304297,31,2,8
631,1479525,ftech92,Junior Member,1422788920,61,26,18
632,1697052,gmrName,Senior Member,1605522252,156,58,28
633,786268,fallout2,Member,1308036616,769,406,93
634,1723509,Enjoy the Life,Junior Member,1615949539,46,21,8
635,15207,Kacee,Moderator,1182219540,"24,129","211,077",113
636,1474443,TTVTC,Senior Member,1421390834,920,959,93
637,1434446,NguyenKien01,Đã tốn tiền,1408172807,268,8,18
638,88748,trong.vuvan,Senior Member,1216396104,392,33,28
639,1047248,duongkimhieu,Senior Member,1338449370,461,69,28
640,832741,oldbabie,Junior Member,1311707212,1,1,3
641,1095828,adtran,Junior Member,1345600515,121,56,28
642,62462,tuan.huu2007,Senior Member,1206882921,668,81,28
643,1733894,Olelukojie,Senior Member,1620704483,24,12,3
644,38450,daoviethai_78,Đã tốn tiền,1194023055,"2,434",61,48
645,1155858,thanhthao103,Junior Member,1353256886,106,37,28
646,1321553,thelegend1992,Junior Member,1377680041,49,2,8
647,1571118,AlexanderHel,Junior Member,1474275664,136,39,28
648,1691560,Chào Buổi Sáng,Member,1605363158,"2,471","1,162",113
649,1704714,killer211,Senior Member,1607418529,"1,451","2,831",113
650,1693952,loserloser,Senior Member,1605404304,"3,602",640,113
651,1416119,emyeubacho1234567891,Member,1395065525,281,167,43
652,3138,Anonymous,Senior Member,1162040779,61,9,8
653,1490732,linkgaga,Junior Member,1426748800,22,2,3
654,1341164,chyyym,Junior Member,1381126875,5,0,1
655,1443138,ly....hai,Member,1410853478,"2,903",584,113
656,759310,hueseo,Junior Member,1305987485,86,23,8
657,1751631,BAEMIN,Junior Member,1627117638,16,3,3
658,59756,suzuhara,Senior Member,1205812567,379,22,28
659,1441831,hawkeye1412,Đã tốn tiền,1410453662,367,32,28
660,1054566,fangxeng,Senior Member,1339492312,238,49,28
661,1729796,tutotuongxxx,Senior Member,1618937585,238,99,28
662,1280303,TechDiscussed01,Senior Member,1371616032,"3,652","5,410",113
663,1753498,Phoenix6789,Junior Member,1627827356,1,0,1
664,1717073,XemchuaVoz,Senior Member,1613479577,332,208,43
665,1754865,Phuc----->,Senior Member,1628284063,86,13,8
666,1750970,Chủ tịch hội nhà giàu,Senior Member,1626862266,16,58,13
667,1758019,chucanhsat,Junior Member,1629117306,2,0,1
668,1749425,Binomo,Junior Member,1626268589,15,2,3
669,1758328,lowkeyman97,Junior Member,1629212960,2,0,1
670,1674326,dinh nhat,Junior Member,1594503803,653,50,28
671,1621797,cuongmssv,Junior Member,1501076656,60,27,18
672,496824,_vy1996,Junior Member,1281546554,67,66,18
673,1708204,TheDoctor43,Junior Member,1609065391,89,17,8
674,1646353,Beerusssss,Junior Member,1516657728,153,17,18
675,1702855,xToan1,Junior Member,1606704846,104,10,18
676,1700168,2ez4adz,Junior Member,1605842302,467,5,18
677,1712264,thaiba,Junior Member,1610701381,37,5,8
678,1064495,CtrlZmygear,Junior Member,1341122796,114,4,18
679,1630281,TOA-AN-TOI-CA0-VOZ,Junior Member,1506010769,209,10,18
680,584455,phicuong9009,Senior Member,1292158456,"1,308",459,83
681,1750043,xiedeling1206,Junior Member,1626506019,332,8,18
682,1474473,Quytrinhlamviec,Senior Member,1421396183,"2,653","1,730",113
683,1698906,Congtuabuoito,Junior Member,1605671503,29,5,8
684,1426385,HopHoanChanNhan2,Junior Member,1404029559,251,26,28
685,1250140,light_spirit_93,Đã tốn tiền,1367028113,105,5,18
686,1633153,Chu bao hong,Member,1507985312,377,181,43
687,1186115,beema,Senior Member,1357916435,313,145,43
688,1732072,anhtuanhk342,Junior Member,1620030890,50,5,8
689,1767870,haunovee,Junior Member,1632986778,14,1,3
690,1768496,namdo211,Senior Member,1633269417,94,53,18
691,1751678,Amutigro,Junior Member,1627133752,18,1,3
692,1703456,kvmonneyzzz,Junior Member,1606870598,13,1,3
693,1681803,phếch cơ nói tiếng ziệt,Senior Member,1597817298,830,108,43
694,1669104,motmotkhongba,Junior Member,1583933440,16,6,3
695,1466046,vbstrike,Junior Member,1418998056,211,40,28
696,365624,muadientu_eway_dao,Senior Member,1264648373,177,73,28
697,1763249,nguyenhuy987,Senior Member,1631092621,"3,132",296,113
698,1672703,dmthangcholong,Junior Member,1583936241,122,36,28
699,1774941,lananh365,Junior Member,1635952548,10,0,3
700,1590821,longthanve,Senior Member,1486119946,"2,916","1,659",113
701,1775387,sieuhaide,Senior Member,1636130118,94,4,18
702,1775811,lucky_god,Senior Member,1636349037,432,225,43
703,1774676,and 131 others,Junior Member,1635852492,35,0,6
704,1481449,virgo80,Junior Member,1423414138,18,6,3
705,70188,lovechipx,Junior Member,1209698253,187,3,18
706,1720381,Tiểu Sam,Junior Member,1614668880,24,7,3
707,1758083,Secrettran,Junior Member,1629133894,10,4,3
708,1558065,trongvinhttv,Senior Member,1461735607,22,0,3
709,1782778,amono.DZ,Senior Member,1639746035,273,4,18
710,1103014,saurieng0911,Senior Member,1346520370,118,39,28
711,1786491,khương khù khờ,Junior Member,1641808067,12,0,1
712,1513529,ledaihieugov,Junior Member,1460557498,2,0,1
713,1787340,cuongvcu,Junior Member,1642241468,123,23,28
714,1428464,Cobilare,Đã tốn tiền,1404303874,105,17,18
715,1789161,thanhguomlachan,Senior Member,1643303728,88,27,28
716,464248,chickengo,Junior Member,1277801186,19,2,3
717,955195,ntlsg,Junior Member,1321840199,508,1,18
718,1792144,khieule,Junior Member,1645247931,3,0,1
719,1424271,tranlam89,Junior Member,1403901489,47,0,6
720,1683661,nanadyen,Senior Member,1597820496,195,36,28
721,1796739,changsha,Senior Member,1647540893,91,35,28
722,1673135,YouIsMyLife,Senior Member,1583936428,43,7,8
723,1420187,gauconkhongthichcainhau,Senior Member,1396110173,122,41,28
724,30462,streetjoker,Đã tốn tiền,1190862109,"1,207",16,38
725,1538829,nevama1.0,Junior Member,1460894044,68,2,8
726,1638957,prof duong cam,Member,1512252394,"1,113",85,63
727,1794836,Otosaigon,Member,1646619998,257,82,43
728,1810300,ngocanh_itvn,Senior Member,1653889571,16,2,3
729,1752004,thuangoLang,Senior Member,1627288322,47,8,8
730,1810394,eddyhoanhoi34,Senior Member,1653931485,18,5,3
731,1806537,Bellewomen,Senior Member,1651804955,219,609,93
732,223936,viethai1011,Junior Member,1249109267,163,10,18
733,1758505,Tôi yêu Cuộc Sống,Senior Member,1629274638,"4,874","1,190",113
734,1707497,LầnĐầuChơiVoz,Senior Member,1608736911,125,62,28
735,1687030,suzzana,Junior Member,1601597753,62,25,18
736,1534297,pik_achima,Senior Member,1460807712,50,121,33
737,1702847,Cháu Phúc 5 Tuổi,Senior Member,1606703980,429,94,28
738,1828498,backpanthz,Junior Member,1661577670,6,1,3
739,1785474,nguyenvson,Junior Member,1641268664,15,1,3
740,805720,SkywalkerZ,Senior Member,1309616542,"4,070","9,110",113
741,1681869,♥inhibit♥,Junior Member,1597817384,4,1,3
742,334236,registered,Junior Member,1261423686,45,1,8
743,1819665,decamo,Senior Member,1658032381,248,92,28
744,1822463,strider23,Junior Member,1659177044,8,2,3
745,1067351,tndh,Senior Member,1341905013,105,11,18
746,1411793,ara24203,Junior Member,1393990800,166,46,28
747,1650357,Yushi11,Senior Member,1518053127,729,189,43
748,1816057,timmentor,Junior Member,1656498647,433,81,28
749,1831832,chubedandone,Junior Member,1663143190,55,6,8
750,1840913,dobatuenqtp,Junior Member,1666990161,14,3,3
751,1837004,bioskopkerenlive,Junior Member,1665208774,7,1,3
752,1856503,KuToNhatHo,Senior Member,1673487282,570,"1,072",93
753,1816673,mrtomyteo,Junior Member,1656771104,302,26,28
